type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,159701,"[0.966893,-0.009106,0.017725,0.254404]","[0.016001,0.007410,-0.007746]","[-0.229843,-0.114922,9.818622]",not_valid,not_valid
StateB,161804,"[0.966886,-0.009116,0.017733,0.254430]","[-0.016981,0.021356,0.012499]","[-0.308852,-0.237026,9.883265]",not_valid,not_valid
StateB,163842,"[0.966883,-0.009111,0.017732,0.254441]","[0.005361,0.011702,0.010729]","[-0.265756,-0.150835,9.739613]",not_valid,not_valid
StateB,165817,"[0.966886,-0.009112,0.017738,0.254428]","[0.000053,0.018109,0.002723]","[-0.244209,-0.186748,9.804255]",not_valid,not_valid
StateB,167990,"[0.966881,-0.009108,0.017733,0.254447]","[-0.010662,-0.003164,0.014608]","[-0.251391,-0.129287,9.761160]",not_valid,not_valid
StateB,170102,"[0.966886,-0.009121,0.017740,0.254428]","[0.017100,0.019125,0.007579]","[-0.395043,0.028730,9.746795]",not_valid,not_valid
StateB,171758,"[0.966887,-0.009115,0.017736,0.254424]","[0.007441,-0.005348,-0.004194]","[-0.545878,-0.064643,9.789890]",not_valid,not_valid
StateB,173725,"[0.966889,-0.009107,0.017732,0.254419]","[0.008553,0.010628,-0.005260]","[-0.660800,-0.100556,9.775525]",not_valid,not_valid
StateB,175744,"[0.966888,-0.009121,0.017746,0.254420]","[-0.013789,0.020280,-0.002070]","[-0.316035,-0.165200,9.782708]",not_valid,not_valid
StateB,177807,"[0.966893,-0.009125,0.017728,0.254401]","[-0.002171,-0.013842,-0.011007]","[-0.222661,-0.150835,9.876082]",not_valid,not_valid
StateB,179841,"[0.966892,-0.009111,0.017738,0.254407]","[0.013917,0.023395,-0.013233]","[0.043096,-0.143652,9.832987]",not_valid,not_valid
StateB,181835,"[0.966895,-0.009130,0.017732,0.254392]","[-0.022355,0.005392,-0.015918]","[-0.158017,-0.007183,9.761160]",not_valid,not_valid
StateB,183836,"[0.966897,-0.009121,0.017726,0.254387]","[0.007460,0.001043,0.000999]","[-0.301669,-0.050278,9.746795]",not_valid,not_valid
StateB,185711,"[0.966899,-0.009108,0.017736,0.254381]","[0.013908,0.020199,-0.011517]","[-0.553061,-0.100556,9.919178]",not_valid,not_valid
StateB,187759,"[0.966900,-0.009108,0.017742,0.254375]","[-0.012749,0.011755,0.007436]","[-0.617704,-0.064643,9.746795]",not_valid,not_valid
StateB,189702,"[0.966902,-0.009119,0.017737,0.254368]","[-0.015979,0.000047,-0.037421]","[-0.366313,0.071826,9.610326]",not_valid,not_valid
StateB,191783,"[0.966908,-0.009112,0.017740,0.254343]","[-0.006354,0.012802,-0.019840]","[-0.409408,-0.122104,9.782708]",not_valid,not_valid
StateB,194031,"[0.966912,-0.009114,0.017731,0.254330]","[-0.009619,-0.010624,-0.026232]","[-0.186748,-0.071826,9.818622]",not_valid,not_valid
StateB,195805,"[0.966913,-0.009114,0.017717,0.254326]","[-0.002150,-0.006385,-0.013319]","[-0.100556,-0.093374,9.768343]",not_valid,not_valid
StateB,197866,"[0.966923,-0.009108,0.017716,0.254288]","[0.013861,0.004220,-0.043960]","[0.057461,-0.136469,9.782708]",not_valid,not_valid
StateB,199811,"[0.966926,-0.009110,0.017723,0.254279]","[-0.003138,0.019184,-0.026189]","[-0.509965,-0.093374,9.854534]",not_valid,not_valid
StateB,201769,"[0.966927,-0.009108,0.017727,0.254274]","[0.015972,-0.002179,-0.003994]","[-0.632069,-0.186748,9.818622]",not_valid,not_valid
StateB,203787,"[0.966931,-0.009094,0.017723,0.254259]","[0.004277,0.005313,-0.003533]","[-0.531513,-0.050278,9.718064]",not_valid,not_valid
StateB,205669,"[0.966939,-0.009099,0.017733,0.254229]","[-0.006330,0.020259,-0.034426]","[-0.581791,-0.071826,9.732430]",not_valid,not_valid
StateB,207715,"[0.966942,-0.009096,0.017722,0.254215]","[-0.003228,-0.010643,-0.015787]","[-0.696713,-0.114922,9.682152]",not_valid,not_valid
StateB,209801,"[0.966949,-0.009095,0.017726,0.254190]","[0.007489,0.010630,-0.020788]","[-0.459687,-0.122104,9.746795]",not_valid,not_valid
StateB,211799,"[0.966952,-0.009092,0.017728,0.254178]","[-0.005307,0.006408,-0.004517]","[-0.438139,0.028730,9.696517]",not_valid,not_valid
StateB,213729,"[0.966959,-0.009092,0.017734,0.254150]","[0.004284,0.007444,-0.032571]","[-0.531513,0.050278,9.660604]",not_valid,not_valid
StateB,215821,"[0.966966,-0.009095,0.017737,0.254125]","[-0.009561,0.008552,-0.030977]","[-0.351948,-0.057461,9.682152]",not_valid,not_valid
StateB,217773,"[0.966975,-0.009085,0.017736,0.254091]","[0.014920,0.002084,-0.030331]","[-0.395043,0.000000,9.725247]",not_valid,not_valid
StateB,219771,"[0.966986,-0.009091,0.017743,0.254047]","[-0.004208,0.017057,-0.030909]","[-0.344765,-0.136469,9.847352]",not_valid,not_valid
StateB,221813,"[0.966993,-0.009078,0.017748,0.254023]","[0.021348,0.013782,-0.021321]","[-0.330400,-0.064643,9.876082]",not_valid,not_valid
StateB,223801,"[0.967001,-0.009080,0.017748,0.253993]","[-0.005323,0.001082,-0.022027]","[-0.538695,-0.179565,9.804255]",not_valid,not_valid
StateB,225642,"[0.967003,-0.009073,0.017740,0.253984]","[-0.007483,-0.008499,-0.011046]","[-0.703895,-0.251391,9.689334]",not_valid,not_valid
StateB,227950,"[0.967014,-0.009071,0.017734,0.253943]","[-0.004271,-0.003183,-0.034022]","[-0.711078,-0.129287,9.718064]",not_valid,not_valid
StateB,229754,"[0.967015,-0.009068,0.017742,0.253937]","[0.007493,0.011695,0.002449]","[-0.725443,-0.114922,9.797073]",not_valid,not_valid
StateB,231699,"[0.967026,-0.009063,0.017747,0.253896]","[0.000016,0.005326,-0.044018]","[-0.876278,0.007183,9.797073]",not_valid,not_valid
StateB,233736,"[0.967027,-0.009076,0.017750,0.253891]","[-0.003179,0.005336,-0.000104]","[-0.452504,-0.244209,9.775525]",not_valid,not_valid
StateB,235746,"[0.967032,-0.009079,0.017753,0.253872]","[0.004284,0.007444,-0.016875]","[-0.495600,-0.193930,9.868899]",not_valid,not_valid
StateB,237738,"[0.967037,-0.009078,0.017746,0.253856]","[0.005330,0.001049,-0.027056]","[-0.560243,-0.136469,9.868899]",not_valid,not_valid
StateB,239800,"[0.967040,-0.009077,0.017741,0.253844]","[0.000016,0.005326,-0.010012]","[-0.545878,-0.050278,9.768343]",not_valid,not_valid
StateB,241792,"[0.967047,-0.009077,0.017738,0.253819]","[0.006398,0.002111,-0.014259]","[-0.538695,-0.079009,9.811439]",not_valid,not_valid
StateB,243778,"[0.967044,-0.009078,0.017718,0.253831]","[-0.017080,-0.011666,0.002667]","[-0.754174,-0.100556,9.789890]",not_valid,not_valid
StateB,245712,"[0.967050,-0.009064,0.017724,0.253808]","[-0.000020,-0.006392,-0.023080]","[-0.373495,0.043096,9.617508]",not_valid,not_valid
StateB,247855,"[0.967054,-0.009075,0.017723,0.253790]","[-0.024482,0.006466,-0.013093]","[-0.459687,0.064643,9.660604]",not_valid,not_valid
StateB,249771,"[0.967065,-0.009062,0.017707,0.253753]","[0.018068,-0.013903,-0.031190]","[-0.323217,-0.071826,9.639056]",not_valid,not_valid
