type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,231734,"[0.967614,-0.007403,0.014430,0.251911]","[0.004245,0.001127,0.026826]","[-0.215478,0.000000,9.761160]",not_valid,not_valid
StateB,233719,"[0.967608,-0.007401,0.014419,0.251938]","[-0.000987,-0.005341,0.028887]","[-0.086191,0.143652,9.797073]",not_valid,not_valid
StateB,235780,"[0.967595,-0.007403,0.014416,0.251988]","[0.008521,0.000124,0.041465]","[-0.158017,0.007183,9.696517]",not_valid,not_valid
StateB,237639,"[0.967588,-0.007399,0.014422,0.252015]","[0.001850,0.019204,0.049252]","[-0.136469,-0.136469,9.725247]",not_valid,not_valid
StateB,239610,"[0.967577,-0.007407,0.014419,0.252055]","[-0.015114,0.013629,0.025379]","[-0.193930,-0.222661,9.897630]",not_valid,not_valid
StateB,241651,"[0.967572,-0.007399,0.014420,0.252073]","[0.016996,0.003445,0.031969]","[-0.129287,-0.201113,9.818622]",not_valid,not_valid
StateB,243564,"[0.967562,-0.007411,0.014425,0.252113]","[-0.012028,0.021132,0.043687]","[-0.071826,-0.186748,9.804255]",not_valid,not_valid
StateB,245638,"[0.967546,-0.007409,0.014425,0.252174]","[-0.001361,0.020222,0.054588]","[-0.739808,-0.035913,9.789890]",not_valid,not_valid
StateB,247569,"[0.967541,-0.007408,0.014426,0.252194]","[0.007659,-0.013738,0.034658]","[-0.660800,-0.193930,9.761160]",not_valid,not_valid
StateB,249636,"[0.967534,-0.007407,0.014424,0.252222]","[-0.011998,0.019001,0.049446]","[-0.703895,-0.129287,9.753978]",not_valid,not_valid
StateB,251682,"[0.967525,-0.007419,0.014428,0.252255]","[-0.012969,0.012594,0.048529]","[-0.617704,-0.222661,9.732430]",not_valid,not_valid
StateB,253654,"[0.967508,-0.007418,0.014427,0.252319]","[0.006438,-0.003102,0.044846]","[-0.624887,-0.107739,9.725247]",not_valid,not_valid
StateB,255466,"[0.967493,-0.007415,0.014424,0.252376]","[0.005326,0.000078,0.073551]","[-0.509965,-0.100556,9.653421]",not_valid,not_valid
StateB,257431,"[0.967481,-0.007419,0.014432,0.252422]","[-0.000296,0.020238,0.034136]","[-0.272939,-0.007183,9.660604]",not_valid,not_valid
StateB,259330,"[0.967467,-0.007409,0.014436,0.252476]","[0.009477,0.007596,0.070100]","[-0.373495,0.000000,9.782708]",not_valid,not_valid
StateB,261470,"[0.967461,-0.007418,0.014438,0.252500]","[-0.011889,0.011545,0.025596]","[-0.509965,-0.222661,9.883265]",not_valid,not_valid
