type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,315600,"[0.970789,-0.005907,0.009143,0.239689]","[-0.008428,0.022406,0.010037]","[-0.186748,-0.136469,9.746795]",not_valid,not_valid
StateB,317571,"[0.970786,-0.005912,0.009150,0.239698]","[-0.007367,0.021336,0.018013]","[-0.165200,-0.043096,9.682152]",not_valid,not_valid
StateB,319620,"[0.970787,-0.005903,0.009144,0.239695]","[0.006423,0.007430,-0.015498]","[-0.071826,-0.071826,9.689334]",not_valid,not_valid
StateB,321512,"[0.970785,-0.005918,0.009134,0.239704]","[-0.023418,0.004359,0.016146]","[-0.308852,-0.071826,9.746795]",not_valid,not_valid
StateB,323655,"[0.970784,-0.005911,0.009137,0.239708]","[0.012815,0.007403,-0.017111]","[-0.294487,-0.129287,9.739613]",not_valid,not_valid
StateB,325563,"[0.970788,-0.005921,0.009147,0.239692]","[-0.021243,0.015003,0.000863]","[-0.495600,-0.028730,9.761160]",not_valid,not_valid
StateB,327664,"[0.970786,-0.005931,0.009152,0.239699]","[-0.000998,0.015983,-0.018105]","[-0.359130,-0.064643,9.811439]",not_valid,not_valid
StateB,329664,"[0.970789,-0.005922,0.009156,0.239687]","[0.018136,0.006315,-0.023399]","[-0.222661,-0.136469,9.739613]",not_valid,not_valid
StateB,331656,"[0.970785,-0.005922,0.009155,0.239704]","[0.002135,0.001056,0.007494]","[-0.258574,0.007183,9.825804]",not_valid,not_valid
StateB,333469,"[0.970784,-0.005917,0.009163,0.239706]","[0.011794,0.018060,0.006548]","[-0.158017,-0.028730,9.868899]",not_valid,not_valid
StateB,335662,"[0.970789,-0.005922,0.009155,0.239689]","[-0.016055,-0.018042,-0.008791]","[-0.172383,-0.100556,9.782708]",not_valid,not_valid
StateB,337583,"[0.970789,-0.005928,0.009165,0.239687]","[-0.015921,0.013915,0.002033]","[-0.308852,-0.007183,9.732430]",not_valid,not_valid
StateB,339897,"[0.970791,-0.005934,0.009167,0.239680]","[-0.010604,0.011762,0.011481]","[-0.258574,-0.122104,9.876082]",not_valid,not_valid
StateB,341567,"[0.970792,-0.005928,0.009166,0.239673]","[0.001079,0.003191,-0.022049]","[-0.129287,-0.143652,9.775525]",not_valid,not_valid
StateB,343637,"[0.970786,-0.005906,0.009169,0.239697]","[0.010724,0.016999,0.033617]","[-0.244209,0.000000,9.818622]",not_valid,not_valid
StateB,345540,"[0.970783,-0.005923,0.009178,0.239710]","[-0.009502,0.020280,0.010868]","[-0.316035,0.014365,9.775525]",not_valid,not_valid
StateB,347642,"[0.970782,-0.005928,0.009183,0.239715]","[-0.009516,0.017084,0.011933]","[-0.416591,0.014365,9.861717]",not_valid,not_valid
StateB,349495,"[0.970779,-0.005935,0.009194,0.239726]","[-0.007426,0.007488,0.013821]","[-0.316035,-0.079009,9.703699]",not_valid,not_valid
StateB,351652,"[0.970776,-0.005920,0.009196,0.239739]","[0.020276,0.008437,0.009492]","[-0.272939,-0.165200,9.703699]",not_valid,not_valid
StateB,353472,"[0.970781,-0.005918,0.009202,0.239716]","[-0.004226,0.008540,-0.009301]","[-0.114922,-0.107739,9.804255]",not_valid,not_valid
