type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,212657,"[0.966340,-0.009128,0.014924,0.256673]","[-0.001192,0.008505,0.007536]","[-0.524330,-0.014365,9.782708]",not_valid,not_valid
StateB,214565,"[0.966341,-0.009136,0.014933,0.256668]","[-0.008853,0.022242,-0.009509]","[-0.459687,0.028730,9.689334]",not_valid,not_valid
StateB,216582,"[0.966339,-0.009148,0.014940,0.256674]","[-0.002335,0.013815,-0.003414]","[-0.129287,-0.071826,9.804255]",not_valid,not_valid
StateB,218498,"[0.966349,-0.009146,0.014951,0.256636]","[-0.001270,0.013831,-0.026611]","[-0.129287,-0.086191,9.710882]",not_valid,not_valid
StateB,220568,"[0.966351,-0.009146,0.014959,0.256630]","[-0.003448,0.016995,-0.004273]","[-0.186748,-0.186748,9.710882]",not_valid,not_valid
StateB,222570,"[0.966352,-0.009141,0.014957,0.256626]","[0.011780,-0.004087,0.002023]","[-0.380678,-0.050278,9.710882]",not_valid,not_valid
StateB,224879,"[0.966353,-0.009158,0.014962,0.256620]","[-0.006675,0.019078,-0.006495]","[-0.351948,-0.057461,9.703699]",not_valid,not_valid
StateB,226429,"[0.966356,-0.009153,0.014969,0.256610]","[-0.004387,0.008458,-0.006622]","[-0.301669,-0.057461,9.725247]",not_valid,not_valid
StateB,228977,"[0.966358,-0.009163,0.014976,0.256601]","[-0.012892,0.007266,-0.003475]","[-0.265756,-0.129287,9.782708]",not_valid,not_valid
StateB,230746,"[0.966362,-0.009149,0.014987,0.256586]","[0.029713,0.007899,-0.015124]","[-0.316035,-0.071826,9.782708]",not_valid,not_valid
StateB,232574,"[0.966358,-0.009156,0.014995,0.256600]","[-0.011969,0.016869,0.017519]","[-0.502782,-0.172383,9.746795]",not_valid,not_valid
StateB,234552,"[0.966361,-0.009155,0.014998,0.256590]","[-0.001192,0.008505,-0.020918]","[-0.409408,-0.129287,9.674969]",not_valid,not_valid
StateB,236564,"[0.966366,-0.009147,0.014997,0.256569]","[0.006233,0.010746,-0.006747]","[-0.409408,-0.071826,9.883265]",not_valid,not_valid
StateB,238834,"[0.966368,-0.009154,0.015000,0.256563]","[-0.008600,0.005200,-0.012690]","[-0.366313,-0.122104,9.797073]",not_valid,not_valid
StateB,240529,"[0.966372,-0.009148,0.015024,0.256547]","[0.021990,0.025895,-0.014361]","[-0.395043,-0.043096,9.832987]",not_valid,not_valid
StateB,242654,"[0.966371,-0.009152,0.015032,0.256549]","[-0.006548,0.010557,-0.008520]","[-0.287304,-0.079009,9.725247]",not_valid,not_valid
