type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,182460,"[0.966669,-0.008577,0.015306,0.255427]","[-0.012753,0.008567,-0.016536]","[-0.351948,-0.150835,9.718064]",not_valid,not_valid
StateB,184494,"[0.966667,-0.008570,0.015305,0.255436]","[0.004276,0.004246,0.009030]","[-0.208296,-0.035913,9.718064]",not_valid,not_valid
StateB,186491,"[0.966665,-0.008567,0.015307,0.255441]","[0.010645,-0.002169,-0.011212]","[-0.244209,-0.021548,9.674969]",not_valid,not_valid
StateB,188544,"[0.966668,-0.008566,0.015307,0.255431]","[-0.012756,0.007503,-0.013390]","[-0.316035,-0.021548,9.818622]",not_valid,not_valid
StateB,190661,"[0.966666,-0.008575,0.015316,0.255437]","[-0.011653,0.018152,-0.011860]","[-0.294487,-0.100556,9.782708]",not_valid,not_valid
StateB,192637,"[0.966668,-0.008580,0.015329,0.255429]","[0.011772,0.014871,-0.002234]","[-0.165200,-0.071826,9.804255]",not_valid,not_valid
StateB,194684,"[0.966669,-0.008577,0.015328,0.255425]","[0.000011,0.003196,-0.001895]","[-0.466869,0.000000,9.789890]",not_valid,not_valid
StateB,196467,"[0.966670,-0.008569,0.015324,0.255423]","[0.019159,-0.004330,-0.007487]","[-0.201113,-0.093374,9.725247]",not_valid,not_valid
StateB,198590,"[0.966671,-0.008571,0.015337,0.255417]","[-0.002073,0.015987,-0.000015]","[-0.193930,-0.057461,9.667787]",not_valid,not_valid
StateB,200696,"[0.966674,-0.008567,0.015338,0.255407]","[-0.000038,-0.010653,-0.005341]","[-0.071826,-0.021548,9.746795]",not_valid,not_valid
StateB,202569,"[0.966678,-0.008559,0.015338,0.255394]","[0.010706,0.014875,-0.008532]","[-0.237026,-0.071826,9.753978]",not_valid,not_valid
StateB,204468,"[0.966678,-0.008555,0.015346,0.255394]","[0.007518,0.017017,0.010477]","[-0.100556,-0.107739,9.782708]",not_valid,not_valid
