type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,321363,"[0.957734,-0.008986,0.017081,0.287008]","[-0.012753,0.007508,0.010398]","[-0.143652,-0.035913,9.789890]",not_valid,not_valid
StateB,323565,"[0.957730,-0.008998,0.017075,0.287019]","[-0.010585,0.017087,0.016434]","[-0.359130,-0.114922,9.746795]",not_valid,not_valid
StateB,325310,"[0.957731,-0.008999,0.017079,0.287016]","[-0.010602,0.012825,0.010701]","[-0.330400,-0.143652,9.804255]",not_valid,not_valid
StateB,327432,"[0.957734,-0.008995,0.017072,0.287006]","[0.017036,-0.002198,0.000183]","[-0.459687,0.035913,9.911995]",not_valid,not_valid
StateB,329374,"[0.957731,-0.008985,0.017083,0.287017]","[0.008590,0.017010,-0.004568]","[-0.258574,0.028730,9.689334]",not_valid,not_valid
StateB,331467,"[0.957728,-0.008990,0.017080,0.287028]","[0.003192,-0.001078,0.012477]","[-0.272939,-0.043096,9.710882]",not_valid,not_valid
StateB,333320,"[0.957725,-0.008985,0.017085,0.287036]","[-0.002083,0.011726,-0.009464]","[-0.509965,-0.007183,9.753978]",not_valid,not_valid
StateB,335461,"[0.957726,-0.008994,0.017097,0.287032]","[-0.007368,0.022400,-0.001330]","[-0.567426,-0.014365,9.739613]",not_valid,not_valid
StateB,337330,"[0.957728,-0.008985,0.017104,0.287027]","[0.005399,0.018088,-0.002391]","[-0.553061,0.057461,9.804255]",not_valid,not_valid
StateB,339592,"[0.957729,-0.008989,0.017104,0.287022]","[-0.005318,0.002152,-0.004642]","[-0.337582,-0.043096,9.718064]",not_valid,not_valid
StateB,341373,"[0.957731,-0.008992,0.017091,0.287018]","[-0.009575,0.003234,0.013956]","[-0.423774,-0.050278,9.746795]",not_valid,not_valid
StateB,343388,"[0.957728,-0.008997,0.017095,0.287024]","[-0.014888,0.006451,0.006930]","[-0.402226,-0.172383,9.832987]",not_valid,not_valid
